"ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"92",8,"56","cur",457,267,403,629,4
"93",8,"56","cur",190,274,249,542,4
"94",8,"56","cur",251,637,245,357,4
"95",8,"56","cur",449,265,265,281,4
"96",8,"56","cur",398,276,284,690,4
"97",8,"56","cur",382,411,227,256,4
"98",8,"56","cur",325,266,298,593,4
"99",8,"56","cur",178,273,248,294,4
"100",8,"56","cur",452,324,271,321,4
"101",8,"56","cur",550,246,290,769,4
"102",8,"56","cur",400,271,256,431,4
"103",8,"56","cur",261,533,249,285,4
"104",8,"56","cur",310,311,239,304,4
"105",8,"56","cur",352,292,251,330,4
"106",8,"56","cur",355,257,234,241,4
"107",8,"56","cur",448,271,248,279,4
"108",8,"56","cur",584,439,259,809,4
"109",8,"56","cur",534,310,303,327,4
"110",8,"56","cur",398,258,261,710,4
"111",8,"56","cur",515,264,318,733,4
"112",8,"56","cur",498,552,335,349,4
"113",8,"56","cur",613,337,245,288,4
"114",8,"56","cur",629,307,236,374,4
"115",8,"56","cur",353,429,233,303,4
"116",8,"56","cur",415,276,271,355,4
"117",8,"56","cur",481,265,255,713,4
"118",8,"56","cur",180,251,236,566,4
"119",8,"56","cur",247,255,263,550,4
"120",8,"56","cur",347,260,249,558,4
"121",8,"56","cur",383,268,252,656,4
"122",8,"56","cur",278,507,257,539,4
"123",8,"56","cur",364,278,255,804,4
"124",8,"56","cur",471,246,325,562,4
"125",8,"56","cur",343,266,271,609,4
"126",8,"56","cur",336,306,251,561,4
"127",8,"56","cur",634,448,291,719,4
"128",8,"56","cur",527,253,243,753,4
"129",8,"56","cur",316,291,241,312,4
"130",8,"56","cur",548,258,351,885,4
"131",8,"56","cur",486,438,400,302,4
"132",8,"56","cur",445,386,223,273,4
"133",8,"56","cur",330,246,273,653,4
"134",8,"56","cur",286,555,244,290,4
"135",8,"56","cur",314,454,258,319,4
"136",8,"56","cur",321,353,245,314,4
"137",8,"56","cur",174,299,231,359,4
"138",8,"56","cur",497,427,336,813,4
"139",8,"56","cur",732,292,246,303,4
"140",8,"56","cur",414,280,253,266,4
"141",8,"56","cur",476,286,240,368,4
"142",8,"56","cur",452,554,229,325,4
"143",8,"56","cur",403,474,271,690,4
"144",8,"56","cur",222,673,214,314,4
"145",8,"56","cur",378,261,275,680,4
"146",8,"56","cur",485,288,345,799,4
"147",8,"56","cur",462,278,246,482,4
"148",8,"56","cur",697,445,256,466,4
"149",8,"56","cur",243,276,250,508,4
"150",8,"56","cur",291,367,246,297,4
"151",8,"56","cur",504,356,273,779,4
"152",8,"56","cur",328,278,261,523,4
"153",8,"56","cur",382,285,274,322,4
"154",8,"56","cur",348,315,257,550,4
"155",8,"56","cur",441,374,264,249,4
"156",8,"56","cur",712,341,234,228,4
"157",8,"56","cur",452,278,294,770,4
"158",8,"56","cur",329,353,244,256,4
"159",8,"56","cur",339,308,243,311,4
"160",8,"56","cur",406,295,247,454,4
"161",8,"56","cur",404,353,292,747,4
"162",8,"56","cur",407,458,247,294,4
"163",8,"57","cur",530,482,278,800,4
"164",8,"57","cur",365,414,244,354,4
"165",8,"57","cur",368,347,332,814,4
"166",8,"57","cur",358,257,281,812,4
"167",8,"57","cur",330,337,277,305,4
"168",8,"57","cur",320,496,229,288,4
"169",8,"57","cur",261,633,274,329,4
"170",8,"57","cur",200,377,306,244,4
"171",8,"57","cur",301,269,266,728,4
"172",8,"57","cur",200,250,240,305,4
"173",8,"57","cur",309,290,252,326,4
"174",8,"57","cur",497,322,243,292,4
"175",8,"57","cur",293,349,314,552,4
"176",8,"57","cur",421,271,260,778,4
"177",8,"57","cur",754,338,235,365,4
"178",8,"57","cur",341,290,246,683,4
"179",8,"57","cur",363,289,231,480,4
"180",8,"57","cur",234,272,249,327,4
"181",8,"57","cur",454,394,244,314,4
"182",8,"57","cur",411,353,262,691,4
"183",8,"57","cur",586,347,302,856,4
"184",8,"57","cur",490,560,225,298,4
"185",8,"57","cur",496,294,286,804,4
"186",8,"57","cur",454,391,337,793,4
"187",8,"57","cur",388,241,243,753,4
"188",8,"57","cur",267,272,253,679,4
"189",8,"57","cur",164,328,240,437,4
"190",8,"57","cur",318,296,248,314,4
"191",8,"57","cur",145,260,245,703,4
"192",8,"57","cur",482,261,325,838,4
"193",8,"57","cur",355,439,244,631,4
"194",8,"57","cur",376,441,237,260,4
"195",8,"57","cur",425,514,293,639,4
"196",8,"57","cur",473,467,257,587,4
"197",8,"57","cur",424,294,269,697,4
"198",8,"57","cur",312,252,253,637,4
"199",8,"57","cur",436,332,262,499,4
"200",8,"57","cur",312,255,267,516,4
"201",8,"57","cur",386,262,366,815,4
"202",8,"57","cur",355,289,264,570,4
"203",8,"57","cur",334,285,259,613,4
"204",8,"57","cur",268,258,243,288,4
"205",8,"57","cur",402,258,288,642,4
"206",8,"57","cur",342,288,279,680,4
"207",8,"57","cur",275,285,232,383,4
"208",8,"57","cur",387,401,248,510,4
"209",8,"57","cur",180,513,241,481,4
"210",8,"57","cur",398,422,289,684,4
"211",8,"57","cur",284,338,237,406,4
"212",8,"57","cur",379,440,292,333,4
"213",8,"57","cur",592,275,251,465,4
"214",8,"57","cur",234,257,254,645,4
"215",8,"57","cur",291,296,228,418,4
"216",8,"57","cur",390,414,244,650,4
"217",8,"57","cur",246,547,246,483,4
"218",8,"57","cur",164,249,235,584,4
"219",8,"57","cur",458,371,228,466,4
"220",8,"57","cur",530,289,236,339,4
"221",8,"57","cur",217,252,244,363,4
"222",8,"dummy","cur",513,574,257,380,4
"223",8,"dummy","cur",205,506,274,375,4
"224",8,"dummy","cur",329,277,305,493,4
"225",8,"dummy","cur",561,269,251,870,4
"226",8,"dummy","cur",416,366,239,578,4
"227",8,"dummy","cur",445,400,224,601,4
"228",8,"dummy","cur",497,249,243,173,4
"229",8,"dummy","cur",269,297,245,857,4
"230",8,"dummy","cur",606,270,265,818,4
"231",8,"dummy","cur",282,378,284,504,4
"232",8,"dummy","cur",249,395,280,320,4
"233",8,"dummy","cur",514,289,255,359,4
"234",8,"dummy","cur",347,235,273,695,4
"235",8,"dummy","cur",536,579,270,392,4
"236",8,"dummy","cur",492,401,225,317,4
"237",8,"dummy","cur",484,276,265,731,4
"238",8,"dummy","cur",276,256,295,622,4
"239",8,"dummy","cur",634,314,286,485,4
"240",8,"dummy","cur",412,381,222,383,4
"241",8,"dummy","cur",370,304,236,651,4
"242",8,"dummy","cur",458,296,269,646,4
"243",8,"dummy","cur",495,483,252,588,4
"244",8,"dummy","cur",433,472,304,304,4
"245",8,"dummy","cur",395,431,272,685,4
"246",8,"dummy","cur",361,416,310,421,4
"247",8,"dummy","cur",523,305,240,345,4
"248",8,"dummy","cur",356,361,260,558,4
"249",8,"dummy","cur",405,531,235,405,4
"250",8,"dummy","cur",366,447,292,790,4
"251",8,"dummy","cur",491,346,258,492,4
"252",8,"dummy","cur",341,370,335,536,4
"253",8,"dummy","cur",181,455,181,391,4
"254",8,"dummy","cur",457,334,300,792,4
"255",8,"dummy","cur",474,435,315,505,4
"256",8,"dummy","cur",325,516,253,571,4
"257",8,"dummy","cur",394,241,174,538,4
"258",8,"dummy","cur",543,383,219,622,4
"259",8,"dummy","cur",175,366,279,451,4
"260",8,"dummy","cur",385,362,284,521,4
"261",8,"dummy","cur",545,304,234,671,4
"262",8,"dummy","cur",403,112,208,756,4
"263",8,"dummy","cur",552,277,280,366,4
"264",8,"dummy","cur",299,383,319,663,4
"265",8,"dummy","cur",298,380,320,525,4
"266",8,"dummy","cur",366,511,269,534,4
"267",8,"dummy","cur",353,324,217,337,4
"268",8,"dummy","cur",673,229,282,515,4
"269",8,"dummy","cur",393,290,334,628,4
"270",8,"dummy","cur",477,156,235,937,4
"271",8,"dummy","cur",532,491,254,731,4
"272",8,"dummy","cur",575,185,247,435,4
"273",8,"dummy","cur",289,397,326,377,4
"274",8,"dummy","cur",373,458,257,742,4
"275",8,"dummy","cur",402,302,236,808,4
"276",8,"dummy","cur",559,328,258,375,4
"277",8,"dummy","cur",431,96,286,545,4
"278",8,"dummy","cur",455,543,320,260,4
"279",8,"dummy","cur",449,351,216,199,4
"280",8,"dummy","cur",148,349,244,619,4
"281",8,"dummy","cur",279,354,234,1004,4
"282",8,"dummy","cur",586,270,260,294,4
"283",8,"dummy","cur",376,353,338,265,4
"284",8,"dummy","cur",255,424,296,859,4
"285",8,"dummy","cur",407,456,363,492,4
"286",8,"dummy","cur",488,301,245,655,4
"287",8,"dummy","cur",554,374,257,614,4
"288",8,"dummy","cur",129,413,240,431,4
"289",8,"dummy","cur",221,249,227,552,4
"290",8,"dummy","cur",233,287,237,328,4
"291",8,"dummy","cur",254,362,285,628,4
"292",8,"dummy","cur",381,359,218,588,4
"293",8,"dummy","cur",604,391,324,183,4
"294",8,"dummy","cur",450,348,246,436,4
"295",8,"dummy","cur",422,433,248,628,4
"296",8,"dummy","cur",396,282,266,365,4
"297",8,"dummy","cur",271,325,256,840,4
"298",8,"dummy","cur",439,517,296,523,4
"299",8,"dummy","cur",294,232,226,719,4
"300",8,"dummy","cur",416,232,288,398,4
"301",8,"dummy","cur",458,324,331,405,4
"302",8,"dummy","cur",428,558,256,836,4
"303",8,"dummy","cur",634,309,306,108,4
"304",8,"dummy","cur",522,177,257,624,4
"305",8,"dummy","cur",355,343,227,554,4
"306",8,"dummy","cur",607,275,254,124,4
"307",8,"dummy","cur",453,355,268,892,4
"308",8,"dummy","cur",329,407,294,625,4
"309",8,"dummy","cur",615,289,237,618,4
"310",8,"dummy","cur",577,230,347,493,4
"311",8,"dummy","cur",468,481,286,691,4
"312",8,"dummy","cur",303,247,312,654,4
"313",8,"dummy","cur",600,297,177,398,4
"314",8,"dummy","cur",481,430,250,576,4
"315",8,"dummy","cur",428,350,215,461,4
"316",8,"dummy","cur",457,265,248,662,4
"317",8,"dummy","cur",560,353,253,461,4
"318",8,"dummy","cur",427,468,272,560,4
"319",8,"dummy","cur",470,328,296,320,4
"320",8,"dummy","cur",461,319,324,669,4
"321",8,"dummy","cur",338,337,285,583,4
"322",8,"dummy","cur",374,290,235,470,4
"323",8,"dummy","cur",442,422,221,423,4
"324",8,"dummy","cur",112,504,347,1034,4
"325",8,"dummy","cur",504,530,256,320,4
"326",8,"dummy","cur",437,478,290,546,4
"327",8,"dummy","cur",207,65,246,488,4
"328",8,"dummy","cur",405,352,279,656,4
"329",8,"dummy","cur",313,312,242,148,4
"330",8,"dummy","cur",227,243,264,612,4
"331",8,"dummy","cur",559,329,211,792,4
"332",8,"dummy","cur",500,273,282,807,4
"333",8,"dummy","cur",231,278,282,387,4
"334",8,"dummy","cur",297,310,334,616,4
"335",8,"dummy","cur",616,258,225,396,4
"336",8,"dummy","cur",215,316,209,883,4
"337",8,"dummy","cur",576,404,314,713,4
"338",8,"dummy","cur",219,245,267,487,4
"339",8,"dummy","cur",464,422,300,444,4
"340",8,"dummy","cur",333,391,297,950,4
"341",8,"dummy","cur",421,252,249,426,4
"342",8,"dummy","cur",726,451,284,293,4
"343",8,"dummy","cur",337,319,255,382,4
"344",8,"dummy","cur",456,286,248,638,4
"345",8,"dummy","cur",316,238,266,509,4
"346",8,"dummy","cur",781,386,201,445,4
"347",8,"dummy","cur",405,319,290,644,4
"348",8,"dummy","cur",424,348,274,749,4
"349",8,"dummy","cur",502,389,235,487,4
"350",8,"dummy","cur",357,238,234,200,4
"351",8,"dummy","cur",412,511,210,469,4
"352",8,"dummy","cur",328,290,217,381,4
"353",8,"dummy","cur",395,482,319,393,4
"354",8,"dummy","cur",531,257,321,248,4
"355",8,"dummy","cur",352,284,157,380,4
"356",8,"dummy","cur",201,370,331,406,4
"357",8,"dummy","cur",302,389,198,567,4
"358",8,"dummy","cur",196,376,233,669,4
"359",8,"dummy","cur",356,399,192,445,4
"360",8,"dummy","cur",473,158,146,401,4
"361",8,"dummy","cur",482,279,251,451,4
"362",8,"dummy","cur",367,396,241,314,4
"363",8,"dummy","cur",187,369,330,579,4
"364",8,"dummy","cur",370,456,270,734,4
"365",8,"dummy","cur",505,271,277,975,4
"366",8,"dummy","cur",499,512,197,490,4
"367",8,"dummy","cur",453,441,197,741,4
"368",8,"dummy","cur",287,276,242,256,4
"369",8,"dummy","cur",255,278,292,534,4
"370",8,"dummy","cur",420,469,317,311,4
"371",8,"dummy","cur",450,310,251,350,4
"372",8,"dummy","cur",183,466,205,566,4
"373",8,"dummy","cur",596,388,269,333,4
"374",8,"dummy","cur",340,326,362,115,4
"375",8,"dummy","cur",411,390,277,557,4
"376",8,"dummy","cur",367,388,320,883,4
"377",8,"dummy","cur",440,261,210,578,4
"378",8,"dummy","cur",364,433,203,458,4
"379",8,"dummy","cur",366,320,246,373,4
"380",8,"dummy","cur",78,375,251,800,4
"381",8,"dummy","cur",262,242,232,666,4
"382",8,"dummy","cur",281,452,305,546,4
"383",8,"dummy","cur",542,322,317,601,4
"384",8,"dummy","cur",454,306,223,650,4
"385",8,"dummy","cur",578,385,244,436,4
"386",8,"dummy","cur",455,396,259,639,4
"387",8,"dummy","cur",260,397,280,479,4
"388",8,"dummy","cur",434,315,268,293,4
"389",8,"dummy","cur",367,279,252,379,4
"390",8,"dummy","cur",483,399,269,388,4
"391",8,"dummy","cur",516,321,292,518,4
"392",8,"dummy","cur",381,272,238,431,4
"393",8,"dummy","cur",420,322,183,91,4
"394",8,"dummy","cur",380,490,339,358,4
"395",8,"dummy","cur",392,541,325,237,4
"396",8,"dummy","cur",420,239,232,610,4
"397",8,"dummy","cur",546,331,265,702,4
"398",8,"dummy","cur",505,482,241,617,4
"399",8,"dummy","cur",299,294,336,279,4
"400",8,"dummy","cur",236,373,345,700,4
"401",8,"dummy","cur",457,413,222,333,4
"402",8,"dummy","cur",407,411,250,250,4
"403",8,"dummy","cur",477,283,167,356,4
"404",8,"dummy","cur",393,229,323,426,4
"405",8,"dummy","cur",231,317,187,533,4
"406",8,"dummy","cur",327,353,227,10,4
"407",8,"dummy","cur",382,196,252,374,4
"408",8,"dummy","cur",378,414,258,603,4
"409",8,"dummy","cur",399,374,220,484,4
"410",8,"dummy","cur",432,268,248,258,4
"411",8,"dummy","cur",355,287,301,750,4
"412",8,"dummy","cur",334,394,300,556,4
"413",8,"dummy","cur",323,394,282,256,4
"414",8,"dummy","cur",312,321,213,428,4
"415",8,"dummy","cur",420,289,222,741,4
"416",8,"dummy","cur",326,304,168,308,4
"417",8,"dummy","cur",506,444,340,771,4
"418",8,"dummy","cur",323,487,328,889,4
"419",8,"dummy","cur",371,350,242,599,4
"420",8,"dummy","cur",543,373,144,916,4
"421",8,"dummy","cur",371,283,310,554,4
"422",8,"dummy","cur",301,328,266,480,4
"423",8,"dummy","cur",75,285,299,570,4
"424",8,"dummy","cur",248,443,215,756,4
"425",8,"dummy","cur",489,522,272,548,4
"426",8,"dummy","cur",486,156,261,425,4
"427",8,"dummy","cur",80,394,328,384,4
"428",8,"dummy","cur",605,291,295,264,4
"429",8,"dummy","cur",333,406,241,588,4
"430",8,"dummy","cur",464,415,279,315,4
"431",8,"dummy","cur",329,462,231,441,4
"432",8,"dummy","cur",579,445,205,468,4
"433",8,"dummy","cur",271,458,188,457,4
"434",8,"dummy","cur",518,318,288,364,4
"435",8,"dummy","cur",291,351,252,239,4
"436",8,"dummy","cur",413,287,288,856,4
"437",8,"dummy","cur",263,376,291,589,4
"438",8,"dummy","cur",523,430,317,584,4
"439",8,"dummy","cur",710,260,208,592,4
"440",8,"dummy","cur",230,324,336,512,4
"441",8,"dummy","cur",456,372,226,590,4
"442",8,"dummy","cur",354,334,326,132,4
"443",8,"dummy","cur",352,264,225,632,4
"444",8,"dummy","cur",393,279,291,461,4
"445",8,"dummy","cur",417,403,266,396,4
"446",8,"dummy","cur",518,455,298,395,4
"447",8,"dummy","cur",479,190,303,448,4
"448",8,"dummy","cur",231,138,307,750,4
"449",8,"dummy","cur",257,364,283,593,4
"450",8,"dummy","cur",559,419,343,500,4
"451",8,"dummy","cur",602,373,238,385,4
"452",8,"dummy","cur",306,337,215,461,4
"453",8,"dummy","cur",497,302,307,928,4
"454",8,"dummy","cur",672,297,273,573,4
"455",8,"dummy","cur",406,386,275,683,4
"456",8,"dummy","cur",406,339,257,253,4
"457",8,"dummy","cur",606,278,166,570,4
"458",8,"dummy","cur",425,251,275,583,4
"459",8,"dummy","cur",481,221,257,279,4
"460",8,"dummy","cur",482,352,220,537,4
"461",8,"dummy","cur",579,413,262,241,4
"462",8,"dummy","cur",524,287,247,733,4
"463",8,"dummy","cur",211,427,243,963,4
"464",8,"dummy","cur",557,265,229,1023,4
"465",8,"dummy","cur",225,135,300,586,4
"466",8,"dummy","cur",382,228,296,838,4
"467",8,"dummy","cur",603,176,186,719,4
"468",8,"dummy","cur",605,281,274,363,4
"469",8,"dummy","cur",295,178,275,319,4
"470",8,"dummy","cur",593,440,300,742,4
"471",8,"dummy","cur",495,313,289,786,4
"472",8,"dummy","cur",466,271,262,465,4
"473",8,"dummy","cur",411,460,308,1104,4
"474",8,"dummy","cur",135,288,232,511,4
"475",8,"dummy","cur",385,377,164,679,4
"476",8,"dummy","cur",614,331,281,402,4
"477",8,"dummy","cur",390,412,345,553,4
"478",8,"dummy","cur",530,197,297,378,4
"479",8,"dummy","cur",205,508,232,462,4
"480",8,"dummy","cur",310,310,207,547,4
"481",8,"dummy","cur",434,497,316,487,4
"482",8,"dummy","cur",422,375,299,58,4
"483",8,"dummy","cur",81,281,286,508,4
"484",8,"dummy","cur",303,242,361,315,4
"485",8,"dummy","cur",468,200,286,336,4
"486",8,"dummy","cur",467,192,327,508,4
"487",8,"dummy","cur",466,250,220,632,4
"488",8,"dummy","cur",490,235,251,634,4
"489",8,"dummy","cur",330,205,337,392,4
"490",8,"dummy","cur",391,328,342,488,4
"491",8,"dummy","cur",372,390,345,611,4
"492",8,"dummy","cur",191,298,250,748,4
"493",8,"dummy","cur",496,237,276,566,4
"494",8,"dummy","cur",193,220,280,430,4
"495",8,"dummy","cur",377,447,229,392,4
"496",8,"dummy","cur",509,254,224,577,4
"497",8,"dummy","cur",266,155,313,436,4
"498",8,"dummy","cur",434,259,329,352,4
"499",8,"dummy","cur",369,201,257,683,4
"500",8,"dummy","cur",393,347,239,243,4
"501",8,"dummy","cur",611,320,285,528,4
"502",8,"dummy","cur",465,156,279,665,4
"503",8,"dummy","cur",330,257,194,573,4
"504",8,"dummy","cur",344,543,273,689,4
"505",8,"dummy","cur",211,265,167,302,4
"506",8,"dummy","cur",584,322,308,496,4
"507",8,"dummy","cur",372,373,210,643,4
"508",8,"dummy","cur",419,382,365,683,4
"509",8,"dummy","cur",479,244,212,656,4
"510",8,"dummy","cur",572,391,280,231,4
"511",8,"dummy","cur",381,418,229,737,4
"512",8,"dummy","cur",387,213,218,63,4
"513",8,"dummy","cur",442,368,197,199,4
"514",8,"dummy","cur",254,338,310,575,4
"515",8,"dummy","cur",277,538,205,339,4
"516",8,"dummy","cur",287,362,204,678,4
"517",8,"dummy","cur",479,388,335,471,4
"518",8,"dummy","cur",179,290,268,161,4
"519",8,"dummy","cur",315,340,258,356,4
"520",8,"dummy","cur",617,269,247,310,4
"521",8,"dummy","cur",349,291,262,569,4
"522",8,"dummy","cur",303,534,268,441,4
"523",8,"dummy","cur",510,486,243,152,4
"524",8,"dummy","cur",338,303,296,570,4
"525",8,"dummy","cur",382,473,160,286,4
"526",8,"dummy","cur",590,232,314,434,4
"527",8,"dummy","cur",426,410,330,519,4
"528",8,"dummy","cur",388,485,228,537,4
"529",8,"dummy","cur",482,296,299,495,4
"530",8,"dummy","cur",108,269,275,824,4
"531",8,"dummy","cur",461,481,274,689,4
"532",8,"dummy","cur",481,312,211,406,4
"533",8,"dummy","cur",323,304,233,442,4
"534",8,"dummy","cur",159,269,246,417,4
"535",8,"dummy","cur",343,341,314,258,4
"536",8,"dummy","cur",293,290,294,791,4
"537",8,"dummy","cur",256,274,367,817,4
"538",8,"dummy","cur",523,386,327,681,4
"539",8,"dummy","cur",195,236,201,417,4
"540",8,"dummy","cur",313,275,287,447,4
"541",8,"dummy","cur",576,421,216,348,4
"542",8,"dummy","cur",415,277,342,255,4
"543",8,"dummy","cur",243,468,292,585,4
"544",8,"dummy","cur",486,423,232,246,4
"545",8,"dummy","cur",499,323,284,303,4
"546",8,"dummy","cur",408,395,243,574,4
"547",8,"dummy","cur",71,277,278,698,4
"548",8,"dummy","cur",285,380,263,482,4
"549",8,"dummy","cur",492,350,346,359,4
"550",8,"dummy","cur",427,269,274,608,4
"551",8,"dummy","cur",617,182,241,480,4
"552",8,"dummy","cur",293,245,314,755,4
"553",8,"dummy","cur",151,185,280,779,4
"554",8,"dummy","cur",375,352,306,444,4
"555",8,"dummy","cur",404,369,261,655,4
"556",8,"dummy","cur",545,288,352,503,4
"557",8,"dummy","cur",512,142,315,524,4
"558",8,"dummy","cur",398,373,236,834,4
"559",8,"dummy","cur",559,302,238,365,4
"560",8,"dummy","cur",408,516,242,455,4
"561",8,"dummy","cur",535,406,312,452,4
"562",8,"dummy","cur",449,543,292,354,4
"563",8,"dummy","cur",640,223,221,267,4
"564",8,"dummy","cur",545,472,278,656,4
"565",8,"dummy","cur",407,353,236,664,4
"566",8,"dummy","cur",117,493,268,385,4
"567",8,"dummy","cur",541,528,230,471,4
"568",8,"dummy","cur",484,240,193,921,4
"569",8,"dummy","cur",610,410,293,580,4
"570",8,"dummy","cur",233,370,317,602,4
"571",8,"dummy","cur",279,373,276,791,4
"572",8,"dummy","cur",412,397,283,804,4
"573",8,"dummy","cur",716,292,281,692,4
"574",8,"dummy","cur",541,482,223,61,4
"575",8,"dummy","cur",401,289,254,610,4
"576",8,"dummy","cur",361,234,337,170,4
"577",8,"dummy","cur",372,257,236,706,4
"578",8,"dummy","cur",167,317,234,678,4
"579",8,"dummy","cur",208,228,321,246,4
"580",8,"dummy","cur",355,482,232,553,4
"581",8,"dummy","cur",361,488,276,587,4
"582",8,"dummy","cur",210,486,190,297,4
"583",8,"dummy","cur",440,493,273,171,4
"584",8,"dummy","cur",179,235,185,384,4
"585",8,"dummy","cur",599,326,310,324,4
"586",8,"dummy","cur",357,354,192,491,4
"587",8,"dummy","cur",463,365,263,771,4
"588",8,"dummy","cur",391,358,282,581,4
"589",8,"dummy","cur",548,439,201,758,4
"590",8,"dummy","cur",441,553,257,496,4
"591",8,"dummy","cur",312,302,211,768,4
"592",8,"dummy","cur",361,274,349,217,4
"593",8,"dummy","cur",419,380,235,307,4
"594",8,"dummy","cur",492,210,280,336,4
"595",8,"dummy","cur",398,243,281,594,4
"596",8,"dummy","cur",412,236,323,980,4
"597",8,"dummy","cur",317,275,217,774,4
"598",8,"dummy","cur",373,344,286,531,4
"599",8,"dummy","cur",460,437,276,611,4
"600",8,"dummy","cur",249,182,260,313,4
"601",8,"dummy","cur",354,269,275,432,4
"602",8,"dummy","cur",347,373,199,341,4
